file_name,num_vertices,num_faces,bounding_box,extents,surface_area,is_watertight,euler_number,volume,convexity_ratio,mean_edge_length,min_edge_length,max_edge_length,edge_length_std,normal_consistency,point_density,aspect_ratio,point_mean_x,point_mean_y,point_mean_z,point_std_x,point_std_y,point_std_z,point_x_skew,point_x_kurtosis,point_y_skew,point_y_kurtosis,point_z_skew,point_z_kurtosis
17826_Ranunculus%20repens%20-%20Buttercup_NIH3D.stl,308570,617188,"[[1.05013571e+01 1.02580013e+01 3.59495282e-02]
 [3.67201653e+01 3.82925224e+01 2.75647259e+01]]","[26.2188081741333, 28.034521102905273, 27.528776347637177]",3696.913697303669,True,-24,8932.694042087862,0.82994289177431,0.1337511922078944,1.9073486328125e-06,0.4137636353487282,0.08132265537009795,0.49493023195525515,15.249679111760548,1.0692523060816814,23.569981792626685,24.25434157479077,15.719470800608699,6.59660877383533,6.744310552389589,7.29299199962203,-0.017052461266953537,-0.8491414426102608,0.025894372234924034,-0.7583563262222519,-0.4394614710890041,-0.7573233838895894
17827_Taraxacum%20officinale%20-%20Dandelion_NIH3D.stl,426788,853484,"[[ 6.96946478  6.44846869  0.55430949]
 [37.92195129 38.0113945  28.39038849]]","[30.952486515045166, 31.562925815582275, 27.836079001426697]",3249.1518327240597,False,51,,,0.10707749809660125,0.0,0.41822623622432614,0.0710542795886299,0.5178480205838657,15.69391665309693,1.133885480565153,21.387993410649994,22.26536211988802,14.803311567140037,7.362997990478633,7.78738734996536,7.360171972567818,0.12328152461075408,-1.0353141407855293,-0.015582067894319051,-1.0549083830002688,0.08162468259732367,-1.1937989750627442
17829_Rhododendron-Rhododendron_NIH3D.stl,484972,969944,"[[ 9.66131496 15.87657642  0.13208194]
 [71.70041656 67.6674118  47.68085861]]","[62.03910160064697, 51.7908353805542, 47.5487766712904]",13837.514253198593,False,4,,,0.20147532397346632,0.0,0.45291678320491624,0.09850198788302734,0.504169312867547,3.1743799030690227,1.3047465349009857,40.7802986798801,45.22808502291187,22.225795379798182,16.717485204788506,13.085064301642207,12.181976160328547,-0.010035388986505824,-1.1535126796885151,-0.3086447841223274,-0.765455004997921,0.012703193754925837,-1.0465090324195634
17830_Impatiens%20walleriana%20-%20Busy%20lizzie_NIH3D.stl,327824,655644,"[[6.78308773e+00 1.38066416e+01 2.26667821e-02]
 [4.21681786e+01 3.65601807e+01 2.41152210e+01]]","[35.385090827941895, 22.753539085388184, 24.09255424141884]",2311.1699294165924,True,2,8848.570795547032,0.9688937214503569,0.10041735542394094,9.5367431640625e-07,0.41828481698253833,0.06148033152385673,0.5019324511472689,16.90007486836743,1.5551466826831088,24.766592558926366,25.69286163251109,11.839487440234052,9.853465424497506,6.504981301743799,6.826278399388934,-0.02914647722401675,-1.1064897578964412,-0.01618254256444779,-1.2973361583292526,-0.01954222137435643,-1.1488155596690428
17831_Ilex%20aquifolium%20-%20Common%20holly_NIH3D.stl,620830,1241680,"[[ 5.66619539  3.91392851  0.10499321]
 [52.1846962  48.49306107 37.78339005]]","[46.51850080490112, 44.57913255691528, 37.678396835923195]",8340.649077730994,False,0,,,0.13755656347840828,0.0,0.45578301353846706,0.07415817265720319,0.5052904129888538,7.94553153484552,1.234619960277865,30.47429606263808,26.73275550492717,19.549762511874732,11.9095953209629,10.956693429291793,9.128176069942967,-0.03657025830998228,-1.0967773057081407,-0.047069762732213374,-1.0096217215935288,0.043309647286430254,-0.926545162767535
17832_Hedera%20helix%20-%20Common%20ivy_NIH3D.stl,638725,1277456,"[[ 5.41382647  4.37432146  0.45405731]
 [44.50162125 48.89912796 41.20539093]]","[39.0877947807312, 44.5248064994812, 40.75133362412453]",9081.18205855028,False,4,,,0.14228875618082598,0.0,0.45579833377014695,0.07777023988847594,0.5019092634110294,9.005936464610386,1.1390974279631205,26.102299294507006,27.027309960105654,22.276264395012205,10.146134864938283,11.141545906927844,10.653592057108021,-0.08059439463881432,-1.130602860394988,-0.019665753660142962,-1.0949276396822671,-0.08730174022071195,-1.089929303455938
17833_Nymphaea%20alba%20-%20European%20white%20water%20lily_NIH3D.stl,688472,1376916,"[[ 5.52986908  7.37581778  1.35525441]
 [57.60314178 54.83427811 30.35426903]]","[52.073272705078125, 47.458460330963135, 28.999014616012573]",9338.721770400913,False,19,,,0.1384104321127671,0.0,0.45567382942769635,0.07570663077077014,0.48899351884937065,9.606706528132058,1.7956911086325151,31.425639604260628,32.64458289119144,18.032129276129183,12.540212060988843,11.211149195206206,6.66498705751687,0.04949832141321918,-0.9822140674726363,-0.13287796154372736,-0.8055552262306156,-0.24464264010766296,-0.7861684039645902
17842_Corylus%20avellana%20-%20Common%20hazel_NIH3D.stl,740259,1480512,"[[11.93779564 12.85711861 -0.07641849]
 [57.56802368 57.03302383 39.71116638]]","[45.63022804260254, 44.17590522766113, 39.787584871053696]",10253.016387004354,False,5,,,0.1412652953622014,0.0,0.4556433099543528,0.08077615637368112,0.4993515756711192,9.229921797238777,1.146845886486553,33.57496027297785,34.65148966345835,20.39269148057483,12.288810867331483,11.855470489841021,10.932342654805232,0.049301084725928826,-1.1223970717577203,0.02041259524670892,-1.1153435930298532,-0.02610888695522777,-1.1876548150246309
17843_Potamogeton%20lucens%20-%20Pondweed_NIH3D.stl,409472,819126,"[[ 8.3930397  23.1487999   1.27820003]
 [74.39620209 66.4108963  28.81040001]]","[66.0031623840332, 43.2620964050293, 27.53219997882843]",13109.394445528427,False,-89,,,0.21852879506634162,0.0,1.058097123757386,0.11001963423003144,0.527341336986007,5.208479862337323,2.3973079679352893,41.66952626134483,45.218541231933,16.2865508639382,16.600960000951254,10.827489876357566,7.1557013590919825,0.0016231201702127968,-0.8796121220011002,-0.021349012037641064,-0.963402829770593,-0.378960150736433,-1.0653886449874477
17844_Pinus%20sylvestris%20-%20Scots%20pine_NIH3D.stl,598203,1196850,"[[ 9.38930035e+00  4.76379013e+00 -5.08936010e-02]
 [ 5.64897003e+01  6.35791016e+01  4.51263008e+01]]","[47.1003999710083, 58.815311431884766, 45.17719441279769]",18395.143085613203,True,-222,23846.22080040257,0.3924869908877116,0.21708023910911065,0.00014094067468769448,1.103118244661955,0.1076185590966134,0.505872080878974,4.779850723589613,1.30188056598804,33.30544763097101,34.85757121380802,25.908887268278356,10.722336124925178,14.89514534999353,11.034751411261677,0.06174176914835325,-0.7943157604498188,-0.06555190200001278,-1.1547430584203322,-0.42534202331170357,-0.7271928021603848
17845_narcissus_sp-daffodil_NIH3D.stl,483418,966836,"[[ 3.73259759 16.12406731  0.06451656]
 [63.26972961 54.94277573 39.20888901]]","[59.537132024765015, 38.818708419799805, 39.14437244832516]",10101.711813065578,True,0,16421.33338795029,0.3549370017360573,0.17095113469195344,3.814697265625e-06,0.5118832407034928,0.08907139531157204,0.5028588095602563,5.343483720081876,1.533722641694014,34.40459149329478,32.83777810818837,22.29343199705873,15.723092985499552,10.404619492998846,10.821381210760013,-0.0459525624382541,-1.054503601699195,0.31292162893978187,-1.0380140707785481,-0.3252355535268769,-1.1251924706456546
17846_Polypodium%20vulgare%20-%20Common%20fern_NIH3D.stl,1083148,2166374,"[[11.39490032  2.55411005  3.02514005]
 [81.86840057 93.29319763 69.16899872]]","[70.47350025177002, 90.73908758163452, 66.14385867118835]",30416.933738197382,False,-19,,,0.20417418777738744,0.0,0.9724585913215354,0.09524204513591962,0.48082140941499485,2.56081393721578,1.3718444826860339,45.31769315487435,46.92087966314454,36.00521837852595,17.328567002235804,23.53730878185299,15.640086040775365,0.07099952028351267,-0.9703947821050058,0.07089133973197448,-1.0805740082472026,-0.1315854202563874,-0.7812629551520112
17878_alnus_sp-alder-pentaporate_NIH3D.stl,138738,277556,"[[16.77300072 18.90159988  1.50173998]
 [35.68529892 38.3844986  19.13220024]]","[18.91229820251465, 19.482898712158203, 17.630460262298584]",1815.2674539470995,False,53,,,0.13941824744259457,0.0,0.5398992199011198,0.0865975221712902,0.5059879808038739,21.356687828889164,1.1050703397585666,26.1521654377859,28.537196473846567,10.844260010639692,4.684644577155229,4.811728709494303,4.18689825068698,-0.008127407972351596,-1.0878564990534407,-0.049324147341867165,-1.0142815592180192,-0.14947904354388325,-0.870660672252701
17879_Hedera%20helix%20-%20Common%20ivy_NIH3D.stl,638725,1277456,"[[ 5.41382647  4.37432146  0.45405731]
 [44.50162125 48.89912796 41.20539093]]","[39.0877947807312, 44.5248064994812, 40.75133362412453]",9081.18205855028,False,4,,,0.14228875618082598,0.0,0.45579833377014695,0.07777023988847594,0.5019092634110294,9.005936464610386,1.1390974279631205,26.031280863533695,27.084879892919766,22.034975431874408,10.15995970586939,11.381283344024185,10.401119902002344,-0.020127922351095725,-1.115748971632431,-0.005052527785849512,-1.1378145251161138,-0.08282833575183951,-1.0252857717032793
17880_Helianthus%20annuus_NIH3D.stl,322473,644940,"[[ 4.79158592  7.8295002   1.13261592]
 [42.94421387 44.48005676 36.05562973]]","[38.15262794494629, 36.650556564331055, 34.92301380634308]",4617.7335397991155,False,5,,,0.14800503783110924,0.0,0.430129265682242,0.09244128303435749,0.5063261698762676,6.603536926688864,1.0924781050258787,23.607834081214598,26.982171982081365,18.472018783790787,9.138805595534608,9.3667471918837,8.385185668983544,0.007172127312468819,-1.1106525978762163,-0.06998207288190685,-1.178428166301578,-0.047761636099819815,-1.1192862512063726
17881_Hyacinthoides%20non-scripta_NIH3D.stl,385614,771032,"[[1.74491179e+00 1.95020275e+01 3.35290134e-02]
 [6.57690964e+01 4.49902878e+01 3.05738964e+01]]","[64.02418458461761, 25.48826026916504, 30.540367394685745]",9395.832931411212,False,102,,,0.18813890598340818,0.0,0.4526364995445425,0.09918222322718594,0.5191392834538644,7.73738641251674,2.511908773235191,34.30303345080373,32.90824694111851,16.534489941558334,15.445091497168983,6.331096046760049,7.757339556178408,-0.025464174723194528,-0.9723362049835709,-0.21623290068148313,-1.0157410143209797,-0.26397291226326663,-0.7782981443966994
17882_Nelumbo%20nucifera_NIH3D.stl,449900,899736,"[[ 9.29684639 11.15351009  0.95542097]
 [65.72076416 64.36755371 34.17299652]]","[56.42391777038574, 53.214043617248535, 33.217575550079346]",11560.327931660135,False,42,,,0.1957517448527201,0.0,0.49112464897237856,0.10665640329684387,0.5059139569829372,4.510851837211928,1.6986163750969767,38.467063715775204,37.15200063479,17.498999340213377,14.13066376499449,13.533794696868737,7.364351106836937,-0.07564151608262984,-1.0401888212868307,0.018704478097248855,-0.9873353929853712,0.0032928034095008186,-0.6542274366701308
17883_Oenothera%20fruticosa_NIH3D.stl,679022,1356592,"[[ 17.79334641   1.44683814   0.14548184]
 [135.03933716 134.90638733  91.26903534]]","[117.24599075317383, 133.4595491886139, 91.12355349957943]",35870.898955189055,False,735,,,0.27091627314888916,0.0,0.4952241523077173,0.11313298183505015,0.4790659240213712,0.4762177115424479,1.4645999202525597,74.6857441109258,74.65181464907305,55.90629265645395,25.145597578842366,30.144666670520824,21.90471451827922,0.19915220907339456,-0.5272945126729054,-0.485012464314944,-0.37401975049475356,-0.5711659039732669,-0.6387019172841089
17884_Spathiphyllum%20cannifolium_NIH3D.stl,351483,703048,"[[ 2.76060605  5.07856417  0.17513214]
 [30.98148918 32.57295609 26.16029549]]","[28.22088313102722, 27.494391918182373, 25.98516334593296]",4452.335516722247,False,-39,,,0.14043303969185356,0.0,0.41346003260543135,0.08936755312350837,0.5003854644348608,17.432679836724926,1.0860383194567904,16.666864151660015,18.778186072402345,14.036656464507901,7.585104358709448,7.4406943208513665,7.188331760721482,0.03849393208477639,-1.1665747312702466,0.015444879902446414,-1.1624560874325314,-0.11391007717103264,-1.1992726160620473
17885_Sphagnum%20sp_NIH3D.stl,168752,337496,"[[ 8.08882332 13.23509693 -0.1693237 ]
 [54.19404602 58.52377319 23.53336143]]","[46.10522270202637, 45.288676261901855, 23.70268513262272]",6739.396696870557,True,4,16357.735486019703,0.6856501495139569,0.2324729908063638,6.743495761743045e-06,0.5208224191692469,0.09367226769279656,0.4935791831606893,3.409664361226801,1.9451476676189046,32.16042889852474,36.26650697146553,12.77671252095216,11.514914158936321,10.718550131404994,5.752303970480451,-0.18723921938846316,-0.905028191125246,-0.055749201221376915,-0.7063392124249632,0.0736648205667156,-0.8530641370934164
17886_Triticum%20aestivum_NIH3D.stl,718463,1436848,"[[ 4.58752441 10.00654888  0.28797609]
 [59.89505768 60.67271423 48.5010643 ]]","[55.307533264160156, 50.666165351867676, 48.21308821439743]",15301.00693767326,False,45,,,0.1758471348861423,0.0,0.4704029482059804,0.09592333086133722,0.5122017081834682,5.317862839207699,1.1471477001890988,31.608968133209803,34.649240949280035,30.14329250575134,12.608002463815266,11.765488204288527,12.780859541340996,0.06967163834238,-0.49678610312526184,0.08540313648115619,-0.5919359010160243,-0.7650980032321173,-0.4970917815693232
17899_Malus%20sp_NIH3D.stl,187624,375244,"[[14.42740345  9.44103527  0.82496649]
 [46.44893646 53.91167068 26.56713676]]","[32.02153301239014, 44.470635414123535, 25.74217027425766]",3492.2765544346216,True,2,16142.443591037338,0.9784855123888176,0.1655074658801931,3.4385216478958026e-06,0.4546937964637489,0.09090933250596639,0.4587788212469753,5.118324037960884,1.7275402555546944,30.76077059358177,31.84572498938866,14.924538500419574,9.008467406052217,12.382632311480448,7.734836237405965,-0.028758998367890646,-1.1243196844629348,-0.0400809394646898,-1.1031788802571802,-0.0900504006359975,-1.2825480711009534
17900_Germinating%20lily%20pollen_NIH3D.stl,1893298,3782821,"[[  8.97768021  51.53620148   1.67951   ]
 [199.977005   193.87399292  48.42750168]]","[190.99932479858398, 142.3377914428711, 46.74799168109894]",67404.91208309539,False,1817,,,0.23818946090787907,0.0,7.991981429484934,0.12478187569384287,0.5020226968180626,1.489717649658785,4.085722571817101,88.71383104234665,128.27873414690737,25.41297224173267,54.180119430106124,29.696521119474756,12.778173269087963,0.4710013368913849,-1.1268893479357842,-0.21570603421165926,-0.4059118868256797,-0.004793133793789273,-1.0756375810634575
17915_Lavandula%20sp_NIH3D.stl,292566,585164,"[[21.8426342  21.16322899  1.5631882 ]
 [48.50976562 48.2854538  31.00953674]]","[26.667131423950195, 27.122224807739258, 29.446348547935486]",4115.027811225042,True,-16,7681.511030008202,0.6867644606496219,0.1464965362786983,5.3947966093944364e-06,0.46555538599554974,0.09357847594861919,0.49423067721185854,13.736965039593182,1.1042188257822598,34.74185732294783,34.533680434114096,16.711015288605164,6.80300935673984,6.913886466042729,7.286257010039807,0.05337567449243499,-0.9829367978222558,0.005168060202684812,-0.9788777509977367,-0.004047262974682908,-0.9234487391963069
18227_Ambrosia%20sp_NIH3D.stl,198360,396648,"[[ 7.10707426  9.65118217  1.38682973]
 [34.93151474 34.76534271 21.52318001]]","[27.824440479278564, 25.114160537719727, 20.136350274086]",2067.30380300723,True,36,4140.46130807184,0.762261465788107,0.12763075264768925,2.6973983046972182e-06,0.46455630119151703,0.08835594619813449,0.49981847885278635,14.09704988109785,1.3818015728047088,20.018991607045574,24.407851319349668,11.604803971218738,6.271715153251916,6.094237255594369,4.799094473195758,0.13288936102465987,-0.8269731238564,-0.2648513886960659,-0.9906543232217846,-0.03335256431747579,-0.747798629530644
20057_Peruvian_lily-Alstroemeria_sp_NIH3D.stl,107784,215552,"[[ 15.52882767  58.43933868   0.43156284]
 [ 73.32873535 125.01268005  25.55190659]]","[57.79990768432617, 66.5733413696289, 25.12034374475479]",6440.395449764076,True,8,24707.906368059164,0.7111444505158407,0.2850313397330049,2.750817318316642e-05,0.5715732927560964,0.11108188240877741,0.4897101395486936,1.1150676565875148,2.6501763688456546,48.56166453139371,89.94716519332022,11.987050287476075,15.360801239334755,17.96030080253955,5.86213666041275,-0.27313178664027404,-0.9934524036278312,0.1188257114257546,-1.0838721207585507,-0.11874953699526088,-0.9936660491479827
20074_typha_latifolia-bulrush-linear_NIH3D.stl,284617,569802,"[[12.34959984 24.40469933  1.44213998]
 [60.87530136 53.42589951 23.83569908]]","[48.52570152282715, 29.02120018005371, 22.393559098243713]",8021.254095300827,True,-284,8427.944811768808,0.5600741278941823,0.21210473235426003,0.00030040740966796875,0.9470439118129593,0.11080300812318009,0.4963724241052155,9.025068814556388,2.1669490459260197,37.194136132387605,39.157301639332275,12.34266498598338,12.715546354247168,6.722794961228601,5.575013627622601,-0.03490098495767461,-1.1727536991212548,-0.0377867789019378,-0.8449030574769387,0.09995657843823762,-1.0626275114796513
20076_thlaspi_arvense_2_NIH3D.stl,173792,347884,"[[ 5.96063995 13.50969982  1.71053004]
 [34.98199844 44.37789917 14.94639969]]","[29.021358489990234, 30.868199348449707, 13.235869646072388]",3250.94139348227,False,-72,,,0.1630216073667775,0.0,0.49692862211090016,0.08521521011254357,0.4930551563164733,14.657107245508035,2.3321625381532476,19.59841392538038,28.411321150378857,8.398969955723826,7.114611598066433,7.4854598444154865,3.782346657598915,0.14542838406976707,-0.94961245893517,0.15107458368906385,-0.9889822509449555,-0.03323056625822333,-1.2213985445779767
20088_typha_latifolia-bulrush-tetrahedral_NIH3D.stl,240146,480312,"[[19.21590042 20.60110092  1.99776006]
 [49.26210022 54.270401   33.19060135]]","[30.046199798583984, 33.6693000793457, 31.192841291427612]",6654.955712472007,True,-10,7191.515400898131,0.4646863752862099,0.2102292272437296,0.00014026471184425533,0.9286382659653322,0.10827336953407864,0.4904416296074218,7.610212477633943,1.1205843103304023,32.552179807753916,36.48321446780866,16.545108126573307,7.34106471232012,8.152372374202056,8.008735663726855,0.22443417041742098,-0.8223536503817179,0.16785091814775838,-0.9019414836648649,0.0875576014825603,-0.973166921474149
20096_ambrosia_sp-ragweed_NIH3D.stl,92755,185542,"[[15.72850037 18.23189926  1.32690001]
 [35.15729904 36.76350021 20.06349945]]","[19.42879867553711, 18.531600952148438, 18.736599445343018]",1923.5831781525715,True,-16,2031.8269685261264,0.5764730722014516,0.18168684100113983,7.963180541992188e-05,0.8437631693201443,0.09638081309424223,0.4703355574479094,13.749524190130227,1.0484144745888593,25.3070244609143,27.446658678391643,10.924492540533791,4.894175207314438,4.601749794194701,4.492415651804297,0.009121630210489985,-0.9935901730719712,0.03386264223190768,-0.9534590991800767,0.03945412237212083,-0.8812771239139341
20098_alnus_sp-alder-tetraporate_NIH3D.stl,84575,169052,"[[16.94109917 18.27779961  0.514902  ]
 [36.18780136 38.6617012  14.76669979]]","[19.246702194213867, 20.383901596069336, 14.251797795295715]",1075.3315354344697,False,90,,,0.1385659680123281,0.0,0.47486857742719213,0.08868830606795865,0.5240931784303055,15.126160836270444,1.4302687905660385,26.634475312668492,28.45656401894464,7.576855286619418,5.062702319928449,5.1798422869121685,4.183817311236932,0.0061663595522006695,-1.0557758646090576,0.02915028075887155,-1.0177900755243834,-0.11333583238322395,-1.2373956371878412
20099_typha_latifolia-rhombohedral_tetrad_NIH3D.stl,288414,576796,"[[13.74849987 10.53209972  1.94149995]
 [48.65390015 50.9822998  27.76759911]]","[34.90540027618408, 40.45020008087158, 25.826099157333374]",7939.762792640709,False,35,,,0.2137291659443395,0.0,0.9390406248711083,0.11767836709862428,0.486546369947087,7.909412518087851,1.566252798552648,31.082481966314713,30.58302259374995,15.391591581728582,8.255381047029367,8.452257208750044,5.936412691068772,0.023481168345651476,-0.9928536495015039,0.007328187750247707,-0.3873467099937038,-0.09367737142829015,-0.8945628186160306
20468_juniperis_communis_NIH3D.stl,347207,694310,"[[1.08199997e+01 8.05768013e+00 1.95665006e-02]
 [4.44488983e+01 4.46010017e+01 2.83637009e+01]]","[33.62889862060547, 36.54332160949707, 28.34413436613977]",6648.711101772929,True,52,4679.188315405164,0.347225055964034,0.16173947316209483,0.00020726351161948577,0.6459570647966747,0.05856236997688213,0.4993561953594216,9.967921524261564,1.2892728046460344,25.668961982263014,27.924986119965055,11.856452642880903,8.428560307112033,9.43487867706839,6.3825036636092225,0.3099922884424516,-1.0159533065373565,-0.15052278533732236,-1.1529604690241944,0.3243503251860128,-0.8143725433195712
20469_holcus_lanatus_NIH3D.stl,237153,474306,"[[11.38399982 18.2215004   0.70789403]
 [41.99769974 47.19369888 19.32579994]]","[30.613699913024902, 28.972198486328125, 18.617905914783478]",4466.6629134634695,True,0,3041.5184733224282,0.32272294156096376,0.16001541891349308,0.0002002716064453125,0.6571482349490684,0.05762738050561112,0.50813188110629,14.361523690864454,1.6443148898242208,26.565337622503844,32.96783844310862,10.296759525509229,7.988245184799917,7.739592197899471,5.2751232863045185,-0.026390736025140714,-1.0613343803173327,0.0742966211619292,-1.1038814787290532,-0.22484627787047043,-1.1520528582851295
20470_buxus_sempervirens_NIH3D.stl,387847,776248,"[[13.72869968 17.11660004  0.65838701]
 [50.57500076 53.86880112 32.3307991 ]]","[36.84630107879639, 36.752201080322266, 31.67241209745407]",8155.03146844261,False,-273,,,0.16802618922211224,0.000102996826171875,0.5988036133956707,0.06569794887773808,0.5063085508754934,9.04278169580534,1.163356329332372,32.92727854595589,35.62740640310087,15.632710559713773,10.387592627983631,9.766414620127074,8.6892704901668,-0.048832307568659646,-1.22469475342623,-0.04490458135929482,-1.117825542504982,0.05455109263038928,-1.1658261917846944
20471_atriplex_hastata_NIH3D.stl,251279,502676,"[[ 8.67877007 12.42020035  2.01809001]
 [31.75309944 36.2154007  24.72450066]]","[23.074329376220703, 23.79520034790039, 22.7064106464386]",3022.881577251887,False,7,,,0.13028368240279872,0.0,0.7335576553731146,0.06313810424088075,0.5006724013081986,20.155299396580695,1.0479507623822775,20.08711155915033,24.36955940342642,13.250656007533406,6.2045579467541385,6.393389193412927,6.075965575336001,0.04251022387293425,-1.1598412452174467,-0.005261928009293117,-1.171878955849104,0.033781374537773766,-1.1704923485549135
20473_Nymphaea%20alba%20-%20European%20white%20water%20lily_NIH3D.stl,688472,1376916,"[[ 5.52986908  7.37581778  1.35525441]
 [57.60314178 54.83427811 30.35426903]]","[52.073272705078125, 47.458460330963135, 28.999014616012573]",9338.721770400913,False,19,,,0.1384104321127671,0.0,0.45567382942769635,0.07570663077077014,0.48899351884937065,9.606706528132058,1.7956911086325151,31.347694140657005,32.89748366713715,17.810087953636305,12.590041720974266,11.18230637527194,6.758849687922746,0.02384041993104265,-0.9973726592079228,-0.0629864395769065,-0.8626201359476284,-0.26318414831918024,-0.8477736578184318
20605_acer_campestre_NIH3D.stl,502948,1005912,"[[ 5.66920996  7.31633997  0.69406003]
 [38.78889847 40.29650116 24.10580063]]","[33.119688510894775, 32.98016119003296, 23.411740601062775]",4666.2602644474455,True,-8,5763.774360774929,0.43779674319456424,0.10814330795280945,0.01789140253317827,0.2650706510107404,0.02900798734423601,0.506209290673538,19.66755459574622,1.4146615185626696,22.831846085311764,24.42905073973172,12.377134030771797,8.822446208175196,8.412201840441247,6.134287475141119,-0.1359987992040518,-1.0641699079456455,-0.15109462394502365,-1.021305462826659,0.004775937876471502,-1.145335413445227
20606_aegopodium_podagraria_NIH3D.stl,287844,575836,"[[13.11120033 14.45110035  0.72869301]
 [44.73860168 47.36019897 16.75250053]]","[31.62740135192871, 32.909098625183105, 16.023807525634766]",3633.609433463187,False,96,,,0.1316641145737224,0.0,0.7054953483048138,0.06753449602757343,0.5140178800908592,17.258854382128963,2.0537627260272178,28.776586982707595,31.213861002982316,8.748574206247486,8.321623595850202,8.577774025863658,4.481934113564184,0.03251977647496248,-1.068460846730493,-0.0799205133675761,-1.055390165932946,-0.0033703042533751123,-1.1943109540870052
20607_aphanes_arvensis_NIH3D.stl,453220,906444,"[[1.93883991e+01 1.58801003e+01 3.26104015e-02]
 [4.77015991e+01 6.03576012e+01 2.67593994e+01]]","[28.313199996948242, 44.477500915527344, 26.726789012551308]",5691.072460834621,True,-2,11824.562719519192,0.6833913919692212,0.12866327585912055,0.02256581299845834,0.5589367312375176,0.04928203204563381,0.5188097665161885,13.465824413347173,1.6641543020615022,33.93660769773211,38.32830394743522,11.353169663954041,6.923122805927554,11.427477474998936,6.6938123755281875,-0.07599705890460463,-0.7922738770773505,0.0081758540060527,-1.0048924345760015,0.3531333875807673,-0.6943093949528318
20608_arenaria_serpyllifolia_NIH3D.stl,281592,563404,"[[20.58880043 17.7954998   0.238176  ]
 [59.99359894 58.74890137 36.96920013]]","[39.40479850769043, 40.95340156555176, 36.731024131178856]",7961.119882279241,False,40,,,0.20316034716625903,0.0,0.5659716107287102,0.10725550436900139,0.49920128362595934,4.750596932034962,1.1149539805722097,40.05501355951702,37.99695839910045,18.251709584798782,10.264485965373101,11.038263081928507,9.939109540921395,0.008769658931567533,-1.137014285890599,-0.006504630199125206,-1.1576603742637357,0.02308273919405913,-1.2239748451642347
20609_artemisia_absinthium_NIH3D.stl,296243,592612,"[[ 9.42477989 13.01550007  0.64576203]
 [41.23180008 44.22029877 20.2663002 ]]","[31.80702018737793, 31.204798698425293, 19.62053817510605]",4270.672146122132,False,80,,,0.14207929922511825,0.0,0.5617162607361422,0.07333541836104401,0.5076744986601689,15.212227501002543,1.621108447867843,25.07631183199543,29.405207289177284,10.505908392468694,8.317584960315715,8.126520762200707,5.660895522700676,-0.0012697747405141782,-1.0661769418097806,-0.056867462350900636,-1.0592781631174122,-0.08931054874246445,-1.256157635201659
20610_atriplex_hastata_NIH3D.stl,251279,502676,"[[ 8.67877007 12.42020035  2.01809001]
 [31.75309944 36.2154007  24.72450066]]","[23.074329376220703, 23.79520034790039, 22.7064106464386]",3022.881577251887,False,7,,,0.13028368240279872,0.0,0.7335576553731146,0.06313810424088075,0.5006724013081986,20.155299396580695,1.0479507623822775,20.073692659016267,24.38979166186427,13.060135519798745,6.092406539848764,6.4386585776706475,6.1612224397520094,0.03878225437364899,-1.119980481114374,-0.010324117458455488,-1.1701858960059204,0.04039101393409626,-1.1827610628551808
20611_ambrosia_sp-ragweed_NIH3D.stl,92755,185542,"[[15.72850037 18.23189926  1.32690001]
 [35.15729904 36.76350021 20.06349945]]","[19.42879867553711, 18.531600952148438, 18.736599445343018]",1923.5831781525715,True,-16,2031.8269685261264,0.5764730722014516,0.18168684100113983,7.963180541992188e-05,0.8437631693201443,0.09638081309424223,0.4703355574479094,13.749524190130227,1.0484144745888593,25.48746555073226,27.466412405322504,11.055088997701686,4.885100787291373,4.656777561862691,4.5433175040696305,-0.07234108945945449,-1.0137434764523905,-0.020580026062852842,-0.978485367956369,-0.019843266133078255,-0.8824913662435638
20611_taxus_baccata_NIH3D.stl,209989,419966,"[[ 9.96175003  3.42285991  0.92859101]
 [47.85029984 47.42779922 23.37039948]]","[37.8885498046875, 44.00493931770325, 22.441808462142944]",5133.682295599135,True,6,4963.101537113802,0.29694809008155404,0.18608016459867358,0.0001010894775390625,1.0339883970935244,0.07376796750491839,0.4939876085206898,5.612150187065012,1.9608463993414398,28.69057596462476,26.279235848618946,10.464463787148063,10.200956321336353,11.306016411145846,5.72302375158815,0.025192646821324025,-1.1681337184688725,-0.13931915910229697,-1.0665449600773735,0.38569558727380254,-0.903316656933407
20621_Peruvian_lily-Alstroemeria_sp_NIH3D.stl,107784,215552,"[[ 15.52882767  58.43933868   0.43156284]
 [ 73.32873535 125.01268005  25.55190659]]","[57.79990768432617, 66.5733413696289, 25.12034374475479]",6440.395449764076,True,8,24707.906368059164,0.7111444505158407,0.2850313397330049,2.750817318316642e-05,0.5715732927560964,0.11108188240877741,0.4897101395486936,1.1150676565875148,2.6501763688456546,48.024305630476206,88.52422614930038,11.569782113813028,14.950366717803742,17.828417796051966,5.935498549372161,-0.22312008646154488,-0.9759382530159297,0.19857002795934448,-1.0312466733375902,-0.047145032844798186,-1.022649301675108
